,file_name,mse_train_0.95,mse_test_0.95,mae_train_0.95,mae_test_0.95,No_of_epochs_0.95,mse_train_0.9,mse_test_0.9,mae_train_0.9,mae_test_0.9,No_of_epochs_0.9,mse_train_0.85,mse_test_0.85,mae_train_0.85,mae_test_0.85,No_of_epochs_0.85,mse_train_0.8,mse_test_0.8,mae_train_0.8,mae_test_0.8,No_of_epochs_0.8,mse_train_0.75,mse_test_0.75,mae_train_0.75,mae_test_0.75,No_of_epochs_0.75,mse_train_0.7,mse_test_0.7,mae_train_0.7,mae_test_0.7,No_of_epochs_0.7,mse_train_0.65,mse_test_0.65,mae_train_0.65,mae_test_0.65,No_of_epochs_0.65,mse_train_0.6,mse_test_0.6,mae_train_0.6,mae_test_0.6,No_of_epochs_0.6
10,indoor_env_11.csv,0.008226856401515147,0.01149808943811052,0.06838675797004769,0.08108116578473612,12.9,0.007776549076385787,0.009579017432793012,0.06719819327221861,0.07562914591846506,19.2,0.005524850900946558,0.006178760907041937,0.056022751564692476,0.06054958914024729,14.1,0.004476705526816812,0.005135073660690602,0.05069022655767017,0.05464043636822883,15.9,0.004545380323951012,0.005173490738138844,0.05172374369180903,0.05489309438305516,16.4,0.0046399131274541,0.005125698161918825,0.051048727948479145,0.05347867560172426,15.0,0.004557064844396522,0.005151518119071276,0.051437493518036295,0.054171980981751314,13.9,0.004562769553124148,0.005127356667566294,0.051611886145558006,0.05429957500104986,13.1
11,indoor_env_12.csv,0.005111191175279562,0.005591392641520114,0.05023210569107554,0.0546743953574957,13.6,0.0037987206927713076,0.004127519989932841,0.04455973655877232,0.04723602439752681,7.7,0.0036246165150050783,0.003813628280123793,0.04351119119964836,0.04556282094285201,7.8,0.00338113306700811,0.003496184912025989,0.04251645953478284,0.04378321845305011,10.5,0.0032006037557975485,0.003418551406968183,0.04138726650849039,0.043250777275314546,9.4,0.003348865816942869,0.0035075136666027793,0.04251901420357255,0.043351969919932606,8.7,0.0031947135361608493,0.0034959145908333633,0.04185707233544107,0.04374059074566497,10.7,0.0031862819907847164,0.003454009048466493,0.04215614837154487,0.043566155707030145,10.1
12,indoor_env_13.csv,0.008286238292070734,0.009770263319042818,0.0691540552535392,0.07543129437951095,14.2,0.00817167631316818,0.008821859197560764,0.06976829458613112,0.0717673974611224,18.2,0.004555858836634618,0.004562544497310409,0.05239741961202486,0.05213281793204698,12.9,0.004460209287409237,0.004499385172597454,0.05156322522090685,0.05144931166164131,12.6,0.004302663134689881,0.0044362796894428045,0.050787153402443164,0.051515777115006635,13.0,0.004107133741821601,0.004337776296149406,0.048798008819834114,0.049586128142513265,13.4,0.004246967471182934,0.004317794759366668,0.049806926740995114,0.050272567683619505,12.4,0.004292642083185487,0.004355942807551058,0.050371495993173684,0.05069668757197372,13.1
13,indoor_env_14.csv,0.006724424283339446,0.009310584228704358,0.0640479361822056,0.07296521902884459,14.8,0.0063088189248427405,0.008216637499572719,0.06142033292790008,0.06854640307022977,20.2,0.006234448333841614,0.00759513895767727,0.06131916772054645,0.06631585507413944,12.8,0.006284336084926703,0.007245957468494639,0.060830868263414585,0.06421028147919758,16.3,0.004953998957908459,0.005659619718886414,0.05333769643629447,0.05636271375904317,14.1,0.004803273683651358,0.00546882088070315,0.052801522793291554,0.05549837046274916,13.2,0.004969867716571904,0.005420041894777641,0.05397096693500793,0.055287097882210555,12.7,0.004987946144661422,0.005449079820675336,0.05442301349499756,0.0559510900668149,11.4
14,indoor_env_15.csv,0.008267113660064829,0.009629068726371722,0.06829040763730446,0.07553390170254629,17.4,0.0057895721072222656,0.006448864316258978,0.057463399055064965,0.061475476747095595,15.0,0.005881848994650325,0.006338112711667307,0.05720244001473614,0.060226310712821564,16.9,0.005798901340801184,0.006338611705919967,0.05706449376123569,0.06043299120698231,16.8,0.005964556624944668,0.006371524214097776,0.05698390556158241,0.05998756927938657,16.7,0.004663708077941626,0.004798597675391707,0.05160029461250015,0.053365567814807814,12.7,0.004639645810811738,0.004657532974651716,0.05165016263475366,0.05269613733890929,12.3,0.004818272847856194,0.00477240154746719,0.052678990452014005,0.053319309555867764,14.0
15,indoor_env_16.csv,0.008384443655782578,0.011695281981125192,0.06941676006208791,0.08285719827499216,23.7,0.004735169657487335,0.0062053838408249965,0.053001651545628484,0.05982571029186604,14.5,0.0047633404874419605,0.005566148322063663,0.051669413020262754,0.056034639868934734,14.1,0.0035599301481911106,0.00402295432486931,0.04422382308723827,0.048486906397238856,17.2,0.00373038276646002,0.00397518860139006,0.04542411874597605,0.04803167583070014,12.5,0.0037709861693296194,0.004010063822618314,0.04636768305614632,0.048467801880701177,13.8,0.0038679912704362067,0.003995485722394934,0.046777058148375225,0.048373450629275935,12.0,0.0037342014053205115,0.003853295187624848,0.04586305049872123,0.04715523091440871,14.7
16,indoor_env_17.csv,0.006124894974579197,0.007594255022561548,0.05939595474250283,0.06726838380037942,18.9,0.0056753013904484746,0.006847874618956892,0.05742731296259029,0.06312221315583706,17.1,0.004730952807520407,0.005390738267165707,0.051542951416706465,0.05539587536981323,16.7,0.004738782613007617,0.005213816355093483,0.052148746881556095,0.054513915540127224,13.3,0.004705707767385245,0.005236971539483566,0.05202817798124908,0.05436886733640021,14.0,0.004584620362906514,0.005218197149755329,0.05132922948832044,0.054167712953006285,15.7,0.004732154693706776,0.005272484716470618,0.05304369366494074,0.05534671588438537,11.7,0.004621179383070341,0.004891214399017298,0.05153740432420657,0.05275515546480007,12.1
17,indoor_env_18.csv,0.007504399184606825,0.009264545151978994,0.06551722346395292,0.07335384145525851,21.6,0.006208313641234768,0.0077819755227933095,0.0595237223701837,0.06579010179306773,16.8,0.005117339474875054,0.0065504061078369095,0.0546436695971713,0.060642573118941244,14.6,0.004987565195162086,0.0062889445952259175,0.05397684526706618,0.05971215380699776,14.8,0.004026779886168705,0.004588611141656828,0.04767215797668441,0.05046101160678956,13.1,0.003998212748586663,0.0044920156734791356,0.048007902249081136,0.050252276887592116,18.4,0.004159512825401652,0.0045309574000096525,0.04899251860151407,0.05028522575315295,15.0,0.004307480972221617,0.004510562667926788,0.04871141307016268,0.049386613637252774,13.0
18,indoor_env_19.csv,0.0060713057107853186,0.008650152892648559,0.059206772415272654,0.06861355997237824,16.7,0.005598421151496653,0.007796239148970282,0.05658123916705134,0.06513047822485621,15.0,0.0046451630247791535,0.006179963855906945,0.05144796264976102,0.058087157118040286,14.5,0.00473858234575264,0.006225539536173721,0.05198869075419815,0.058222986172117866,16.7,0.003865299926956751,0.004663383352563481,0.0459851504587806,0.04978905406269868,13.2,0.0037544546586261718,0.004450650075503989,0.046193520749133514,0.049751778932297194,17.6,0.003906847029838836,0.004546328591146154,0.04691227389577572,0.05012291340941603,12.2,0.0038911622659748854,0.004540091959355555,0.04676542294324443,0.04986733517337364,15.7
19,indoor_env_20.csv,0.004012972530629313,0.0050553925854452,0.048851297947545974,0.05400085000522666,14.7,0.004018531845405607,0.004682203953413646,0.049167753188072615,0.05248724148373417,12.0,0.0033135851273731116,0.0037249338389693243,0.043768560199913785,0.04653176879946851,13.0,0.003123970180378887,0.003433087852117924,0.04253922208410112,0.04440387813660309,14.2,0.0033130698788503476,0.003367531860199886,0.04356664839048972,0.044423969200486316,11.7,0.0032412688193441106,0.0033418825162622847,0.04264699886321606,0.04364666202921857,13.1,0.0033547947705436345,0.003360194726381511,0.043324382228677176,0.043586310014072815,15.9,0.0032848133367646857,0.0032693300810170875,0.042764670099860125,0.04318931323047355,14.5
20,indoor_env_21.csv,0.0054073493903427205,0.007574947076103155,0.057363569120639904,0.06588585702251436,10.7,0.004397589602995337,0.0062289437808473545,0.05108867297568691,0.05884595619370129,15.0,0.004670016416701437,0.005982568709687835,0.051980001125189766,0.057757233206580924,15.3,0.004726216225579708,0.005420298039173824,0.052268825328380175,0.05602150433383589,14.1,0.004903537565992822,0.005393630144655534,0.05269090978931553,0.05566569113378307,10.5,0.00410375159041343,0.004440667326054775,0.04786747938248901,0.05035007374184051,16.8,0.004044642899646748,0.004443452628812985,0.04727027012935346,0.050205293794296744,12.0,0.004191068700972211,0.00443062351285766,0.048920871168448926,0.0509382843272264,12.0
21,indoor_env_22.csv,0.004092502917752994,0.005670891758686524,0.04914666167877264,0.05665736910057041,15.6,0.004341191145314208,0.0052415619360609515,0.05095065434313959,0.05495363198436855,15.2,0.0032356207608647803,0.003990847187729304,0.043525078784840375,0.04752829111642844,11.9,0.003401650018952311,0.003974209653629455,0.044638677882554476,0.04754090514596109,11.5,0.0035085924700732165,0.003880998173498393,0.04453326637632627,0.04693239652762577,9.7,0.0035763433473069927,0.0038699062309744984,0.04539707368574913,0.047620975287088856,10.2,0.003213678096151302,0.003497385220932253,0.04277083711405704,0.04504630207427217,13.0,0.003307620050686503,0.0034780517810718316,0.044083224812375844,0.045902033065144496,11.6
22,indoor_env_23.csv,0.004473783459823162,0.005929494188037866,0.05053195186891111,0.056578093203120364,8.2,0.004780796074525334,0.00585988968831568,0.052124354175054476,0.055805096529473665,8.0,0.00511974060384067,0.005670504189532828,0.05369428558834777,0.055614426289059826,9.2,0.005290071258514132,0.005506799208717319,0.05341911527677855,0.05451262556774257,11.2,0.005213926562170521,0.005580699568689961,0.05404264816337162,0.055344300809452476,11.1,0.005351284112545417,0.005481677743782725,0.05429801190686954,0.05460024851566138,9.7,0.005277836110807323,0.005531242755182837,0.05346228555556367,0.054199332826771376,9.9,0.005161691153030736,0.005455787734953044,0.053462449469964354,0.054101602794043316,11.0
23,indoor_env_24.csv,0.0058020841206665764,0.007314417657080942,0.05776218717726115,0.06410587845278086,16.2,0.005223102894396788,0.00616130933189873,0.05453021956541056,0.05882776893431032,14.6,0.005166124745168767,0.0059569028492447666,0.05334814261699759,0.05753999797007927,14.3,0.0037560621113618834,0.0041552737269428324,0.04605357462460796,0.04884705986753253,14.0,0.003693923076424534,0.004180197991192597,0.04534864077849961,0.04849224127060236,11.7,0.0035811468148907307,0.004135486599116398,0.04512640368421571,0.04871371724893474,11.4,0.0037286667353602144,0.004205461863018491,0.04645351744527607,0.049490214856469414,11.0,0.0037598789981645154,0.004133950925344343,0.0459788764625247,0.04865338248101256,10.7
24,indoor_env_25.csv,0.006506369321182764,0.00843724977313595,0.06135698677690114,0.06952149909844826,16.4,0.006340907698294587,0.00704287243531782,0.060632813552405754,0.06310288851157984,13.3,0.005491069363905612,0.005834483218006063,0.05582280400104408,0.0575408587192708,12.9,0.0039004689824478312,0.003997107474666171,0.04701247056142787,0.04755869089314517,9.5,0.0038766293669348006,0.003920339237083485,0.0474188984190288,0.04740212403954093,9.8,0.003611554362076031,0.0035275466723873306,0.045648300010828126,0.04475668632658254,11.3,0.003386227895411302,0.0035327437444278103,0.04425558664046111,0.044652181784090125,11.2,0.003449481465808959,0.003536039663388244,0.0446414266668248,0.04502062677044194,10.6
25,indoor_env_26.csv,0.004339704004628355,0.005755594192433365,0.04997138595987671,0.05622312855628516,12.5,0.0047438968532166085,0.005316272114051612,0.051630931321498985,0.05393819616496244,9.1,0.00482455854880875,0.005196554497285617,0.05223201183056849,0.0540322206094324,10.6,0.0035842863396714107,0.003925970932762859,0.04516541658186248,0.04645604698332823,9.7,0.003045215939900513,0.0031591917978547194,0.04161623750097158,0.04192830236055166,8.6,0.0029446030966910346,0.0031409856014091185,0.04089796666688893,0.04139091711049428,10.1,0.0030102243098092908,0.0033024935965388713,0.0417825259073701,0.04321046873505734,8.7,0.0029046240353671014,0.0032609303137356056,0.040262637782791794,0.04218256509694092,9.3
26,indoor_env_27.csv,0.004945219785886015,0.008182840943855161,0.054562417878703584,0.06673142011981781,12.6,0.006256822024817188,0.007621514561784217,0.05765260354239308,0.064878475883596,16.2,0.004152773799156506,0.004971651829843679,0.048025313258600044,0.05252303840490038,13.3,0.004423784539138477,0.004971670050334398,0.049283957001721196,0.052352787360390174,14.6,0.003383400270147817,0.0033937762697601086,0.04252266602229847,0.04311899897558461,9.6,0.0035011344261714782,0.0034422260519165566,0.04418582135620504,0.04447592212257689,9.6,0.0034812927260235854,0.0033056250561293043,0.04309648643267602,0.042926042910284436,9.9,0.0034691440597294865,0.0033409376095600318,0.043276625236369076,0.04295982352607094,9.1
27,indoor_env_28.csv,0.007767017502365923,0.00981289510136207,0.06616056708064133,0.0741950015173606,16.9,0.004503975773346292,0.005284604352779091,0.05143253098982348,0.05475313020791439,7.5,0.0031274808195864284,0.0036023072314957092,0.041673101372875374,0.044043337614288636,10.6,0.0032883739904646598,0.0035153645233965136,0.04374528350052707,0.04437904063184961,9.2,0.0033197074693947907,0.003401476585744398,0.04365171517712038,0.04342651524383148,9.2,0.0032901696994467795,0.0034670375806311812,0.04328502316650287,0.043591665349495295,9.5,0.003377871490380456,0.0034750158429156645,0.043867889921269734,0.04366255380357089,8.4,0.003083923722194914,0.0032763324095499654,0.04210661373126938,0.04221233298775054,12.3
28,indoor_env_29.csv,0.00655547791319312,0.007844671210638473,0.06149582573325964,0.06574260757520597,9.7,0.0068881238409265536,0.0072182954381745145,0.06228368935083519,0.0627668695952659,11.6,0.004221612496161822,0.0042230625348777025,0.048702869034508225,0.048378780701736,9.1,0.0035250506476632603,0.003280164390588891,0.04381914366006077,0.042762110867706475,11.1,0.003325603678528989,0.003078952900725458,0.04261212191536677,0.041856290197304455,9.8,0.0031760654022045683,0.0030070994400716398,0.04196757311568115,0.04165207290919473,11.7,0.003096219165620176,0.003002739279796264,0.041159695903215096,0.041131784869891067,9.5,0.0031383160791376196,0.0030020674666754446,0.04223418379254627,0.041787978051384594,11.6
29,indoor_env_30.csv,0.00484799586426263,0.004993611935479222,0.05378396976681159,0.05352907026317496,9.3,0.004273811037905939,0.004589236356136167,0.05007734953069944,0.05073639610466555,7.7,0.0036950714665954345,0.003878655199136541,0.04610457260855514,0.0463621210185521,8.0,0.0038827598334103355,0.003914057992935791,0.04713908133399038,0.047032632279988065,8.5,0.003994714529610769,0.0038099591327877746,0.04715684226407567,0.04605046877554951,8.7,0.003864319650778813,0.0038278280086074474,0.046946137157773696,0.04664503824578564,9.5,0.0037893989781761393,0.003812953806218912,0.04653910121518714,0.046398471492706976,10.2,0.003438803790384138,0.003427280605228008,0.04472661554794237,0.04451882692299804,9.2
30,indoor_env_31.csv,0.0041410635077669036,0.005117159711167331,0.047724545068860265,0.05408207261861249,9.3,0.004394279018518441,0.004646136718093248,0.04875731033001328,0.050987252149918685,9.7,0.0046195338408563155,0.004634378487725767,0.05045863492593281,0.05140637867337845,9.4,0.004455283121081351,0.004595996629326568,0.04953706278096653,0.05129974766852654,9.7,0.004383315021145686,0.004621349983756709,0.04902357928673765,0.05080568025698782,8.8,0.00438622590387752,0.004633006257898234,0.04909077161182771,0.05043078486703265,9.7,0.004335574639771027,0.004545315676691349,0.048673011985827526,0.0501661029365675,9.2,0.003958481050461201,0.00415485001260108,0.0466103290503795,0.04777513930265446,9.5
31,indoor_env_32.csv,0.006353451230300114,0.007756727046965781,0.06065545631297884,0.06594482229251794,10.7,0.004911107157085303,0.005851772492713045,0.052529841321091356,0.05761998091306889,13.8,0.004706174733265263,0.005513558125360312,0.05176271799308342,0.05517350336213277,10.9,0.004719465845262323,0.005508964971939881,0.05207159155696077,0.05518811028020554,10.0,0.0038555414110691038,0.004308369694917866,0.046807472336446734,0.04836175659103925,7.3,0.0039323108501501105,0.004367462863183941,0.047179949907569116,0.048272284334270825,10.4,0.0035009567376267183,0.003597140468734328,0.04407185026753167,0.04386013106404822,9.9,0.0035305364869831963,0.0035174323949608436,0.04404411833655783,0.043347007312549514,8.8
32,indoor_env_33.csv,0.004362943812611804,0.00491451254813269,0.046828328512210395,0.052139303364423475,14.0,0.004208505685092101,0.004451368958017407,0.047053402582847556,0.049659864181208324,12.2,0.004264431825803382,0.004430789141690753,0.048368259461744494,0.04964509642136453,9.2,0.0038719352276434826,0.0038690731433984847,0.04645104723793936,0.04698635803520305,8.1,0.0035414067993526067,0.003731549724298359,0.044252175884594305,0.045677227440665026,7.6,0.003334072081156413,0.0033620102240425726,0.04281963650147165,0.04370887760475044,10.5,0.0031293752424629588,0.0029767464579043812,0.04139304374594083,0.04153364888559109,9.4,0.0030409615241592507,0.0028869337766941885,0.040860750195805,0.04079261272112802,10.0
33,indoor_env_34.csv,0.004755531629654681,0.0058531263739750065,0.05045305387753183,0.05545562094930321,8.8,0.003520977853774475,0.003746675515770356,0.04270849370437983,0.044951163117796095,10.2,0.0034707070271643957,0.0037907188786292,0.04358275110979713,0.04565561577348162,9.1,0.0035040875445072972,0.00378219427985671,0.04367428423649,0.04518897492872827,8.8,0.0033445713802008276,0.0037645625830956793,0.04299749586814006,0.04516263595086262,10.2,0.003426281312114083,0.003725704602352049,0.043209714817313546,0.04481202547231154,10.4,0.0035228990997848014,0.0037470668954958744,0.043887927034897085,0.04545163479439793,9.8,0.003511385066453753,0.0037645195151432805,0.044373796065907786,0.04584368351138689,9.8
34,indoor_env_35.csv,0.003484043236771863,0.005082969535245454,0.04444300584654359,0.0539247130200005,10.4,0.003631680171033754,0.004751788273421889,0.045159635829199386,0.05164111712951497,12.7,0.0031936092614747143,0.003936043689899699,0.04235718487600394,0.04716854739356769,10.4,0.003610045605824855,0.0038022611846929657,0.044188541407412296,0.04586566911038671,9.0,0.003521608095954324,0.003708581817689953,0.043641759817002655,0.045487698629293756,9.0,0.003538470594158102,0.0037231889935981774,0.04429686581888644,0.04592955498050894,9.2,0.0036571470733731356,0.003767427848970481,0.04486992431974428,0.046031036293048604,8.4,0.0031175836198592184,0.0032660207228574233,0.04123623323209896,0.04275330178245536,11.0
35,indoor_env_36.csv,0.005035222961709516,0.005140084724356327,0.05183843423913539,0.05333195408253438,7.1,0.004897653414676802,0.00502907287929205,0.05130721642176226,0.05283207402426946,7.0,0.005115428493995752,0.005052105961422687,0.05301196141867061,0.05294673984603367,7.7,0.003856220404787212,0.0036653285632581383,0.045099788723838345,0.04478378574096455,8.5,0.0036337406266653918,0.003696747556333306,0.04442808863251484,0.04521081602825565,9.1,0.0036278600562539088,0.003717153804231059,0.044398647657683366,0.04507215799042393,9.5,0.00350368714489354,0.0037139539638845996,0.043841829534624274,0.044994283155869355,9.8,0.0028167867800488397,0.002989064958061391,0.0391356147800779,0.040499617303721556,9.6
36,indoor_env_37.csv,0.0050133461582802736,0.006274271436020369,0.0521534738656501,0.059948895639014045,11.2,0.004709720868793797,0.005511901123986978,0.05104766253154689,0.05586077346256759,10.2,0.003899196561569721,0.004241581793807075,0.04676613143994152,0.049075255920966745,9.7,0.0034138536491058738,0.003780703019710511,0.04398317068672863,0.04597186761214646,8.4,0.0031110356679222503,0.0034984155865480696,0.041975989546187246,0.044039689827646264,9.9,0.0031461724143132383,0.0035203886579004235,0.042234421701111455,0.044003806041914346,7.4,0.0028077061547580415,0.003224639038169182,0.03968806514369545,0.04174932053992363,9.5,0.003015037073558962,0.003187247535417829,0.04134750878888441,0.04175062542633111,9.4
37,indoor_env_38.csv,0.005324858438386873,0.007103753452629908,0.054495200371145705,0.06296767745030485,12.9,0.00470803442692553,0.005767027463504257,0.05187198696049301,0.0564512899816062,7.9,0.004603228854937502,0.005085672423681794,0.05067679295419851,0.05296222041314487,7.5,0.003788776190868543,0.00435446276427255,0.04699445087252481,0.04943488462899956,8.8,0.003280715856043921,0.0037052446098848777,0.043128951580517313,0.044916438819586436,8.9,0.003333150907820006,0.003938434145509465,0.0434571416629553,0.046216604766614405,9.8,0.003263243744370741,0.003967018939940553,0.04343268064335365,0.046884317124390125,9.3,0.0032184486243730334,0.0037698487267602797,0.04270682421690972,0.04518870640123986,9.2
38,indoor_env_39.csv,0.0033645843755090083,0.004575755020733445,0.04443046051642054,0.0504243749542469,7.3,0.002911742576883781,0.0036011895051065875,0.040598166247229714,0.04448396267026927,7.9,0.0032043763401013716,0.0035163128827340935,0.04078665234747736,0.04346854005357405,8.8,0.00304264473457498,0.0034852098357950325,0.04080917472540934,0.044140499345507254,8.6,0.0030163691721591195,0.00357673814572122,0.04099497759874068,0.044885423467286675,8.0,0.002940215726804665,0.003657178602202689,0.03994414442577275,0.04449595875583264,8.1,0.002914914575731202,0.003579246326340102,0.03997591255262932,0.04431449109121493,7.8,0.0030277872715567524,0.003592580572947006,0.04037674473983542,0.04435530712334089,8.3
